customer_id,age,country,customer_segment,kyc_source,primary_device,income_annual_eur,account_age_days,logins_30d,avg_session_min,txn_cnt_30d,avg_txn_amount_eur,cash_in_ratio,cross_border_ratio,failed_txn_rate,support_tickets_90d,chargeback_cnt_90d,disputes_open,pep_flag,sanction_screen_hit,aml_alerts_180d,card_user,fx_trading_user,crypto_user,risk_tier,next_30d_net_revenue_eur
2648,58,BE,Retail,Partner,Android,,814,17,8.1,19,63.76,0.421,0.856,0.115,1,1,1,0,0,0,1,0,0,High,-33.68
2649,66,IT,Retail,InApp,iOS,42903.0,839,10,0.84,16,21.67,0.364,,0.06,2,1,0,0,0,0,0,0,0,Medium,-29.39
2650,35,DE,Retail,Partner,Web,39273.0,709,11,8.36,15,45.08,0.453,0.311,0.217,3,0,0,0,0,0,0,0,0,Medium,-50.0
2651,63,UK,Retail,InApp,Android,46683.0,96,7,7.08,13,21.23,0.509,0.252,0.126,1,0,0,0,0,0,1,0,0,Low,-20.36
2652,63,NL,SME,Partner,iOS,54847.0,1019,13,,31,237.36,0.322,0.13,0.139,0,2,0,0,0,1,1,0,1,Medium,3.97
2653,69,BE,Retail,Web,Web,50542.0,1429,8,13.94,23,56.07,0.244,0.164,0.211,1,0,0,0,0,0,1,0,0,Medium,-50.0
2654,37,NL,Retail,InApp,Android,35232.0,1198,8,11.96,9,8.37,0.077,0.176,0.089,2,0,0,0,0,0,1,1,0,Low,-9.53
2655,62,NL,Retail,InApp,Android,61831.0,94,11,8.43,12,17.95,0.368,0.084,0.131,0,0,0,0,0,1,1,1,0,Medium,-29.17
2656,47,NL,Retail,Web,Android,52523.0,336,8,7.96,24,22.83,0.214,0.43,0.13,1,1,0,0,0,0,1,1,0,Medium,50.92
2657,21,DE,Retail,InApp,iOS,48164.0,1250,13,12.06,11,17.18,0.576,0.37,0.047,1,0,0,0,0,0,1,0,0,Low,-9.98
2658,32,FR,SME,InApp,Android,43467.0,1072,11,10.88,26,57.53,0.227,0.13,0.105,2,0,0,0,0,1,1,0,1,Medium,-13.26
2659,52,BE,Retail,Web,iOS,50001.0,554,16,6.61,22,21.58,0.127,0.205,0.102,5,0,1,0,0,0,1,1,0,Medium,10.88
2660,26,DE,Retail,InApp,Web,12693.0,371,6,7.92,19,6.45,0.523,0.287,0.114,0,0,0,0,0,1,1,0,1,Medium,-40.36
2661,40,IT,Retail,InApp,iOS,45861.0,697,11,9.46,14,23.29,0.267,0.23,0.048,0,0,0,0,0,0,1,0,0,Low,-16.17
2662,58,IT,Retail,InApp,iOS,,54,10,5.47,24,28.13,0.678,0.205,0.063,0,0,0,0,0,0,0,0,0,Low,-3.57
2663,25,NL,Retail,Web,iOS,45520.0,140,6,15.14,24,10.97,0.514,0.197,0.084,2,0,0,0,0,1,1,0,0,Medium,-31.42
2664,43,BE,Retail,InApp,Android,43336.0,118,14,10.01,15,23.95,0.494,0.109,0.034,0,0,0,0,0,0,1,0,0,Low,-2.5
2665,29,FR,Retail,InApp,Android,32466.0,1238,10,6.17,13,34.93,0.407,0.018,0.051,1,1,0,0,0,0,0,0,1,Low,-6.88
2666,45,UK,SME,InApp,Android,49884.0,76,10,21.26,24,50.89,0.604,0.333,0.144,3,0,0,0,0,1,1,0,1,Medium,-35.12
2667,30,DE,SME,InApp,iOS,38879.0,832,12,6.05,21,91.21,0.253,0.249,0.061,0,0,0,0,0,0,1,0,0,Low,-1.24
2668,68,UK,SME,Web,iOS,62949.0,425,17,10.65,32,86.35,0.276,0.155,0.03,0,1,0,0,0,0,1,1,0,Medium,70.57
2669,21,NL,SME,InApp,Android,28182.0,1136,11,6.08,29,16.76,0.352,0.487,0.293,2,1,0,0,0,1,1,0,0,High,-50.0
2670,68,DE,Retail,Web,iOS,34763.0,196,7,6.14,16,15.86,0.285,0.057,0.146,2,0,0,0,0,0,1,0,0,Medium,-50.0
2671,59,UK,Retail,InApp,Android,32386.0,1366,11,8.85,21,41.15,0.334,0.124,0.102,1,1,0,0,0,0,1,0,0,Medium,-38.69
2672,62,FR,Retail,Web,Web,71353.0,134,8,7.93,17,19.81,0.688,0.715,,4,0,0,0,0,1,0,0,0,Medium,-50.0
2673,62,ES,SME,InApp,Android,38964.0,1270,16,7.69,28,145.19,0.673,0.185,0.142,4,0,0,0,0,0,1,0,1,Medium,-16.94
2674,27,NL,Retail,Web,iOS,33231.0,227,13,8.25,14,9.17,0.871,0.102,0.1,2,0,0,0,0,0,1,0,1,Low,-34.36
2675,66,NL,Retail,InApp,,8550.0,51,7,10.34,17,11.93,0.702,0.062,0.032,0,0,0,0,0,0,1,0,0,Low,-2.93
2676,48,NL,Retail,Web,Web,27418.0,64,4,11.31,13,57.9,0.071,0.334,0.103,2,0,0,0,0,1,1,1,0,Medium,1.33
2677,68,NL,Retail,InApp,Android,50446.0,1172,9,,21,39.54,0.305,0.177,0.071,0,0,0,0,0,1,1,0,0,Medium,-20.24
2678,63,NL,Retail,InApp,Android,50382.0,519,9,11.06,15,18.22,0.654,0.243,0.012,2,1,0,0,0,1,1,0,0,Medium,-20.25
2679,48,BE,Retail,InApp,iOS,31581.0,629,5,6.8,21,17.6,0.611,0.227,0.064,1,0,0,0,0,0,1,0,0,Low,-5.59
2680,37,FR,Retail,InApp,Android,32470.0,1235,15,,20,74.66,0.281,0.29,0.104,3,0,0,0,0,1,1,0,0,High,-35.46
2681,24,UK,SME,InApp,iOS,71758.0,397,16,10.24,25,51.62,0.133,0.164,0.139,0,1,0,0,0,0,1,1,0,Medium,6.38
2682,23,DE,Retail,Web,,85142.0,833,12,6.82,11,9.39,0.636,0.063,0.151,3,0,0,0,0,0,1,0,0,Medium,-50.0
2683,38,NL,Retail,Web,Web,60396.0,452,15,5.22,16,62.9,0.568,0.227,0.081,1,1,0,0,0,0,1,0,0,Medium,-36.51
2684,60,UK,Retail,Web,Web,66948.0,103,5,3.73,16,7.92,0.638,0.233,,0,0,0,0,0,1,1,0,0,Medium,-17.2
2685,44,NL,Retail,Partner,iOS,,1490,16,6.91,18,15.54,0.662,0.317,0.092,2,0,0,0,0,0,0,0,1,Low,-17.51
2686,43,ES,Retail,InApp,Android,,566,6,2.99,26,9.53,0.293,0.302,0.103,0,1,1,0,0,0,1,0,0,High,-47.06
2687,30,NL,Retail,InApp,iOS,37169.0,1271,6,9.46,22,75.04,0.085,0.469,0.239,1,0,0,0,0,0,1,1,0,Low,18.48
2688,47,FR,Retail,Web,Android,27948.0,648,11,3.89,15,21.33,0.256,0.212,0.112,1,0,0,0,0,0,1,0,0,Low,-31.41
2689,51,IT,Retail,InApp,Android,71336.0,1301,8,10.11,18,8.79,0.478,0.587,0.097,1,1,0,0,0,2,1,1,1,High,48.84
2690,69,FR,Retail,InApp,Android,26571.0,264,11,11.59,24,41.66,0.365,0.646,0.035,1,0,0,0,0,1,1,0,0,Low,10.72
2691,55,FR,SME,InApp,iOS,25542.0,813,18,6.99,38,103.76,0.103,0.412,0.02,1,0,0,0,0,0,1,0,1,Low,42.17
2692,49,UK,Retail,InApp,Android,25910.0,563,7,1.58,9,12.2,0.111,0.139,0.07,2,0,0,0,0,0,1,1,1,Low,9.47
2693,65,NL,Retail,InApp,Android,39898.0,1488,9,13.02,14,73.01,0.527,0.076,0.055,1,0,0,0,0,0,0,0,0,Low,-4.97
2694,40,UK,Retail,InApp,Android,10250.0,509,10,7.64,17,8.06,0.207,0.125,0.002,1,0,0,0,0,0,1,0,1,Low,12.24
2695,66,ES,Retail,InApp,Android,,1158,12,10.05,17,33.51,0.294,0.303,0.134,6,1,1,0,0,0,1,0,0,High,-50.0
2696,37,IT,SME,Web,Android,32043.0,744,11,3.72,16,158.78,0.23,0.422,0.07,1,0,0,0,0,0,1,0,0,Low,-8.67
2697,24,BE,Retail,Partner,iOS,22865.0,605,12,12.2,18,78.23,0.561,0.242,0.034,0,0,0,0,0,0,0,0,0,Low,5.79
2698,39,DE,Retail,InApp,iOS,58999.0,1048,6,,21,43.62,0.64,0.433,0.162,3,0,0,0,0,0,1,0,0,Low,-44.54
2699,24,UK,Retail,InApp,Android,42106.0,969,6,2.99,19,15.39,0.491,0.061,0.036,0,0,0,0,0,0,0,0,0,Low,-14.05
2700,24,FR,SME,InApp,Android,51232.0,721,13,11.65,29,78.6,0.336,0.151,0.011,0,0,0,0,0,0,1,0,1,Low,27.76
2701,63,DE,Retail,InApp,iOS,49480.0,89,11,4.14,15,14.01,0.456,0.218,0.045,0,0,0,0,0,0,1,0,0,Low,-3.46
2702,59,NL,Retail,InApp,iOS,38692.0,117,9,10.21,12,53.06,0.354,0.415,0.075,1,1,0,0,0,1,1,0,0,High,-28.28
2703,29,NL,Retail,Web,Web,57810.0,900,14,9.37,23,40.51,0.322,,,0,0,0,0,0,0,1,0,1,Low,5.0
2704,61,BE,Retail,Web,Web,49234.0,89,9,9.82,24,64.54,0.189,0.248,,1,0,0,0,0,0,1,0,0,Low,15.85
2705,21,NL,Retail,InApp,Android,36906.0,911,15,11.28,15,28.47,0.569,0.138,0.096,1,0,0,0,0,0,0,0,0,Medium,-29.92
2706,32,NL,Retail,Web,Android,15057.0,1332,11,4.31,18,20.42,0.593,0.156,0.291,1,0,0,0,0,0,1,0,1,Medium,-50.0
2707,54,NL,Retail,Web,Web,50331.0,1185,6,12.85,18,58.94,0.645,0.069,0.156,2,0,0,0,0,0,1,0,0,Low,-34.39
2708,33,IT,Retail,Web,Android,21819.0,1044,6,7.16,15,14.9,0.286,0.224,0.024,1,0,0,0,0,0,1,0,0,Low,-8.35
2709,55,NL,Retail,InApp,iOS,48085.0,415,10,9.84,18,36.83,0.332,0.143,0.035,0,0,1,0,0,0,1,1,0,Low,31.65
2710,63,NL,Retail,Web,Android,43262.0,988,5,13.07,14,25.38,0.54,0.42,0.04,1,0,0,0,0,2,1,1,0,Low,52.77
2711,21,BE,Retail,Web,Web,20234.0,280,3,7.92,20,48.23,0.369,,0.127,8,1,0,0,0,1,1,1,0,High,14.73
2712,19,DE,Retail,InApp,Android,46134.0,1370,9,,19,26.93,0.421,0.281,0.081,0,0,0,0,0,0,1,0,0,Low,-12.08
2713,66,IT,Retail,Web,iOS,45061.0,141,13,,20,32.93,0.527,0.03,0.025,1,0,0,0,0,0,0,0,1,Low,8.8
2714,45,IT,Retail,Web,Web,45119.0,815,9,13.11,19,10.96,0.456,0.311,0.038,1,0,0,0,0,0,1,0,1,Low,2.55
2715,44,BE,Retail,InApp,Android,44352.0,733,9,6.19,15,16.32,0.558,0.484,0.05,1,0,0,0,0,0,0,0,0,Low,-6.72
2716,42,BE,Retail,InApp,,31562.0,117,11,3.92,17,20.07,0.509,0.09,0.033,0,0,0,0,0,0,0,0,0,Low,-11.21
2717,40,DE,Retail,InApp,Web,51466.0,285,7,16.08,17,37.86,0.317,0.181,0.209,1,0,0,0,0,0,1,1,0,Medium,-35.45
2718,53,NL,Retail,Web,Android,30998.0,1073,10,3.71,18,20.97,0.672,0.083,0.052,0,1,0,0,0,0,1,1,0,Medium,4.73
2719,48,DE,Retail,InApp,Android,24807.0,896,6,4.59,19,20.77,0.352,0.068,0.113,2,1,1,0,0,0,1,0,0,High,-50.0
2720,26,NL,Retail,InApp,Web,52794.0,249,13,10.61,21,63.44,0.427,0.061,,0,1,0,1,0,1,1,1,1,High,3.2
2721,50,NL,SME,InApp,iOS,56983.0,216,4,10.34,38,85.58,0.499,0.124,0.058,0,0,0,0,0,1,1,0,0,Medium,18.83
2722,52,FR,Retail,Web,Android,51699.0,1001,11,6.86,26,20.16,0.226,0.221,0.115,1,1,0,0,0,1,1,0,0,High,-50.0
2723,23,NL,Retail,Web,iOS,38685.0,993,9,,24,35.46,0.343,0.249,0.112,2,0,0,0,0,0,1,1,0,Low,22.06
2724,37,NL,Retail,InApp,Web,10969.0,605,10,,10,15.27,0.077,0.076,,1,1,0,0,0,0,1,0,0,Medium,-31.22
2725,59,BE,Retail,InApp,Web,65707.0,37,5,6.58,27,46.43,0.303,0.102,0.049,2,1,0,0,0,1,0,1,0,High,-1.05
2726,50,BE,Retail,InApp,Android,10718.0,49,11,4.06,21,27.67,0.459,0.252,0.054,1,0,0,0,0,1,1,0,0,Medium,-9.08
2727,25,NL,Retail,InApp,Android,51377.0,232,9,5.89,13,40.84,0.174,0.435,0.144,3,1,0,0,0,0,1,1,0,Medium,-4.68
2728,20,NL,Retail,Web,Android,,89,14,11.36,14,11.55,0.055,0.149,0.087,2,0,0,0,0,1,1,0,0,Medium,-42.16
2729,48,NL,Retail,InApp,iOS,,838,6,9.52,19,21.29,0.13,0.084,0.025,2,0,0,0,0,1,1,0,1,Low,6.85
2730,42,DE,Retail,Web,iOS,46660.0,593,8,9.92,16,9.3,0.251,0.214,0.063,0,0,0,0,0,0,0,0,1,Low,-14.4
2731,67,ES,Retail,Web,iOS,48069.0,331,10,6.12,14,11.86,0.177,0.646,0.172,2,1,0,0,0,1,1,0,1,High,-50.0
2732,45,IT,Retail,Web,Android,45171.0,894,9,4.64,13,10.37,0.496,0.13,0.007,0,0,0,0,0,1,1,0,0,Medium,-3.13
2733,66,BE,Retail,InApp,Android,,1058,10,,15,60.56,0.187,0.021,0.023,0,0,0,0,0,1,1,0,0,Low,11.63
2734,29,BE,Retail,InApp,Android,28509.0,262,10,5.47,22,59.31,0.544,0.029,0.146,3,0,0,0,0,0,1,0,0,Medium,-38.73
2735,41,UK,SME,InApp,iOS,26500.0,940,13,3.85,25,36.42,0.405,0.162,0.053,0,0,0,0,0,0,1,0,0,Low,-13.75
2736,25,FR,Retail,Partner,Android,36760.0,166,13,8.53,15,36.86,0.029,0.185,0.059,0,1,1,0,0,0,0,1,0,Medium,14.48
2737,47,NL,SME,Web,Android,,902,8,7.45,25,52.92,0.323,0.246,0.028,0,0,0,0,0,1,1,0,0,Medium,7.68
2738,27,NL,Retail,Web,Web,32770.0,568,6,5.47,19,54.16,0.419,0.233,0.027,0,1,0,0,0,0,1,0,0,Medium,-10.03
2739,43,BE,Retail,Web,Web,48885.0,170,10,4.25,21,78.43,0.225,0.655,0.211,1,0,0,0,0,1,0,0,0,High,-50.0
2740,35,FR,Retail,InApp,Android,59136.0,1207,10,4.09,22,12.97,0.413,0.169,0.088,1,0,0,0,0,0,1,0,1,Low,-4.56
2741,27,NL,Retail,Web,Android,54464.0,279,13,8.64,17,16.09,0.287,0.236,0.111,0,0,0,0,0,0,1,0,0,Medium,-30.17
2742,23,DE,Retail,Web,iOS,58289.0,1177,15,4.89,18,9.5,0.761,0.063,0.009,2,0,1,0,0,1,1,1,0,Medium,20.57
2743,44,DE,Retail,InApp,iOS,64688.0,552,10,11.71,20,48.04,0.473,0.096,0.034,0,1,0,0,0,0,1,0,0,Medium,-0.81
2744,67,DE,Retail,Partner,Android,46932.0,1028,8,10.33,19,27.97,0.224,0.466,0.073,0,0,0,0,1,0,0,0,0,Low,-19.72
2745,28,BE,Retail,Web,Android,34687.0,1062,9,8.12,29,12.58,0.565,0.359,0.026,0,0,0,0,0,1,1,0,1,Medium,5.84
2746,39,UK,SME,Partner,iOS,44356.0,642,8,7.8,23,142.21,0.125,0.327,0.023,2,0,0,0,0,0,1,0,0,Low,22.09
2747,29,BE,Retail,Web,iOS,36575.0,1002,7,12.09,15,13.09,0.4,0.108,0.063,2,0,0,0,0,0,0,1,1,Low,5.85
2748,60,NL,Retail,InApp,Android,82345.0,666,6,11.8,15,14.09,0.446,0.22,0.044,0,1,0,0,0,1,1,0,0,Medium,-18.39
2749,39,NL,Retail,InApp,iOS,33477.0,912,7,11.76,14,31.38,0.545,0.165,0.037,1,0,0,0,0,0,1,0,0,Low,-6.08
2750,68,ES,SME,InApp,Android,49730.0,344,7,10.82,25,22.64,0.086,0.487,0.1,1,0,0,0,0,0,1,0,0,Low,-8.85
2751,30,BE,SME,Web,Android,17986.0,641,18,6.7,25,39.17,0.549,0.448,0.116,1,2,0,0,0,0,1,1,0,Medium,52.98
2752,22,NL,Enterprise,InApp,Web,44125.0,211,15,13.6,39,259.74,0.658,0.337,0.196,0,0,0,0,0,0,1,0,0,Low,3.74
2753,48,DE,SME,Web,iOS,37406.0,627,11,7.88,29,23.03,0.679,0.223,0.017,1,0,0,0,0,0,1,0,0,Low,9.75
2754,51,ES,Retail,InApp,iOS,52811.0,30,10,7.72,24,32.29,0.349,0.089,0.147,0,0,0,0,0,0,1,0,0,Low,-32.4
2755,69,UK,Retail,InApp,iOS,,618,13,6.39,19,66.43,0.194,0.261,0.123,2,0,0,0,0,0,1,0,0,Low,-13.99
2756,63,ES,Retail,InApp,iOS,64672.0,1291,5,5.51,27,31.9,0.354,0.066,0.054,0,0,0,1,0,1,1,0,1,High,-17.34
2757,63,FR,SME,Web,Android,63401.0,546,13,7.96,33,75.2,0.231,,0.015,0,2,0,0,0,0,1,1,1,Medium,61.87
2758,50,BE,Retail,InApp,Android,40939.0,747,5,5.34,26,34.76,0.527,0.068,0.06,1,0,0,0,0,0,1,1,0,Low,8.77
2759,36,BE,Retail,InApp,iOS,26890.0,1285,3,,22,20.11,0.38,0.095,0.144,2,0,0,0,0,0,1,0,0,Low,-39.43
2760,40,NL,SME,InApp,Web,,11,16,11.58,27,70.59,0.69,0.418,0.134,0,0,0,0,0,0,1,1,0,Low,92.06
2761,24,UK,SME,InApp,Android,46844.0,1008,18,9.4,34,93.96,0.627,0.064,0.163,1,1,0,0,0,0,1,0,0,Medium,-36.87
2762,40,FR,Enterprise,Partner,iOS,44525.0,797,16,9.24,46,171.88,0.658,,0.18,0,0,0,0,0,0,1,0,0,Low,17.15
2763,36,NL,Retail,InApp,iOS,46127.0,519,9,3.18,17,43.35,0.419,0.116,0.016,1,0,0,0,0,0,1,0,0,Low,1.68
2764,19,ES,Retail,InApp,Android,33438.0,392,10,14.78,17,30.02,0.731,0.17,0.013,1,1,0,0,0,0,1,0,0,Medium,-10.52
2765,28,DE,Retail,InApp,Android,64996.0,892,11,5.4,14,12.55,0.273,0.355,0.089,1,0,0,0,0,1,1,0,0,Medium,-27.56
2766,45,NL,Retail,InApp,Web,18437.0,645,10,,14,16.83,0.105,0.068,,3,0,0,0,0,0,1,0,0,Low,-45.19
2767,37,DE,Retail,InApp,iOS,,597,7,7.81,17,16.82,0.377,0.28,0.011,1,0,0,0,0,0,1,0,0,Low,3.74
2768,69,ES,Retail,InApp,Android,24766.0,1010,4,8.57,21,19.01,0.55,0.232,0.12,1,0,0,0,0,1,1,0,0,High,-46.1
2769,42,IT,SME,InApp,iOS,38656.0,603,10,,25,60.58,0.5,0.218,0.263,1,0,0,0,0,2,1,1,0,High,-27.35
2770,67,BE,Retail,InApp,iOS,61945.0,1215,11,6.18,15,8.06,0.2,0.123,0.164,1,0,0,0,0,1,0,0,0,Medium,-50.0
2771,52,IT,Retail,InApp,Android,37396.0,432,11,5.13,18,48.97,0.214,0.34,0.068,0,0,0,0,0,0,1,0,0,Low,-5.83
2772,20,ES,SME,Web,Android,43624.0,1052,12,6.03,26,79.63,0.521,0.165,0.039,0,0,0,0,0,2,1,0,1,Medium,21.65
2773,28,ES,Retail,InApp,iOS,52628.0,848,6,,21,23.1,0.766,0.087,0.032,1,1,0,0,0,0,0,0,0,Low,-1.0
2774,54,ES,Retail,Web,iOS,36635.0,1345,12,12.29,22,33.68,0.375,,0.099,1,0,0,0,0,0,1,0,0,Medium,-23.29
2775,46,DE,Retail,Web,Android,48122.0,604,14,15.04,19,20.28,0.291,0.633,0.054,3,0,1,0,0,0,1,0,0,Medium,-25.3
2776,33,UK,Retail,Web,iOS,,357,8,13.08,16,32.0,0.614,0.124,0.126,1,1,0,0,0,0,1,1,0,Medium,-28.59
2777,45,FR,Retail,InApp,iOS,23907.0,601,6,10.08,21,32.58,0.601,0.233,0.148,2,0,0,0,0,0,1,0,1,Low,-38.69
2778,64,UK,Retail,Web,iOS,34571.0,994,6,9.81,12,23.08,0.777,0.229,0.098,0,0,0,0,0,1,1,0,1,Medium,-29.91
2779,38,NL,Retail,Web,iOS,47673.0,648,9,8.54,22,21.17,0.383,0.219,0.156,8,0,0,0,0,0,0,0,0,Medium,-50.0
2780,20,UK,Enterprise,Partner,Android,,1335,22,8.4,35,253.72,0.535,0.325,0.042,0,0,0,0,0,0,1,0,0,Low,54.59
2781,34,IT,Retail,Web,iOS,62500.0,239,10,6.68,15,41.36,0.398,0.289,0.043,0,0,0,0,0,0,0,0,0,Low,-4.47
2782,66,DE,SME,InApp,Android,75528.0,467,16,5.85,30,81.16,0.26,0.199,0.06,1,0,0,0,0,0,1,0,0,Low,14.56
2783,57,IT,Retail,Partner,Android,,1475,6,1.06,15,30.1,0.31,0.116,0.129,1,0,1,0,0,0,1,1,0,Medium,-15.87
2784,61,DE,SME,Web,iOS,35387.0,1200,9,7.63,21,141.37,0.272,0.354,0.139,0,1,0,0,0,0,0,0,0,Medium,-26.38
2785,65,NL,Retail,InApp,Android,40977.0,121,10,7.09,17,31.21,0.38,0.005,0.076,0,0,0,0,0,0,1,0,0,Low,-15.3
2786,24,NL,Retail,InApp,iOS,40180.0,1410,7,7.98,15,12.07,0.437,0.236,0.051,0,0,0,0,0,0,1,0,0,Low,2.11
2787,32,ES,SME,Partner,Android,,642,11,9.18,29,44.84,0.315,0.322,0.009,0,1,1,0,0,0,1,1,0,Medium,93.69
2788,21,FR,SME,InApp,Android,48127.0,968,10,8.29,36,96.56,0.643,0.727,0.032,0,0,0,0,0,1,1,0,0,Low,23.18
2789,18,DE,Retail,Web,Android,48872.0,31,13,8.17,17,17.14,0.25,0.241,0.022,0,0,0,0,0,1,1,0,0,Medium,4.11
2790,61,FR,Retail,InApp,iOS,23220.0,252,9,5.72,23,56.4,0.452,0.453,0.042,1,1,0,0,0,1,0,0,0,High,-13.06
2791,66,DE,Retail,Web,Android,59411.0,1049,8,7.76,14,46.25,0.061,0.173,0.006,3,0,0,1,0,1,1,0,0,High,-7.79
2792,26,BE,Retail,InApp,Android,12611.0,396,10,8.52,12,14.75,0.052,0.133,0.063,2,0,0,0,0,0,1,1,1,Low,9.31
2793,55,ES,SME,Web,iOS,,182,12,5.72,25,26.82,0.678,0.184,0.022,1,0,0,0,0,1,0,0,0,Low,2.23
2794,45,UK,Retail,InApp,iOS,,1022,12,6.66,10,28.53,0.259,0.009,0.024,0,0,0,0,0,0,1,0,0,Low,0.63
2795,21,UK,Retail,Partner,iOS,51718.0,331,12,1.97,7,7.58,0.337,0.109,0.074,1,0,0,0,0,0,0,0,0,Low,-25.22
2796,65,FR,Retail,InApp,iOS,36288.0,1300,8,13.68,17,21.8,0.033,0.172,0.066,0,0,0,0,0,0,1,0,1,Low,-10.56
2797,63,IT,Retail,InApp,iOS,73501.0,273,7,3.77,25,62.37,0.512,0.139,0.083,1,0,1,0,0,0,0,1,0,Medium,12.64
2798,47,DE,Retail,InApp,Web,,42,9,9.82,22,10.83,0.457,0.09,0.256,1,0,0,0,0,1,0,0,0,Medium,-50.0
2799,54,DE,Retail,InApp,Web,9969.0,590,12,9.52,18,9.04,0.404,0.298,0.184,4,0,1,0,0,0,1,0,0,Medium,-50.0
2800,38,NL,Enterprise,Partner,iOS,49244.0,494,7,5.12,41,172.13,0.37,0.089,0.029,1,0,0,0,0,0,0,0,0,Medium,52.17
2801,59,FR,Retail,InApp,Web,13544.0,960,8,10.41,18,15.53,0.257,0.56,0.039,1,1,0,0,0,0,0,0,0,Medium,-25.88
2802,41,FR,Retail,InApp,Android,28697.0,355,6,9.06,19,17.69,0.125,0.267,0.363,0,0,1,0,0,0,1,0,1,Medium,-50.0
2803,69,UK,Retail,Web,Android,51964.0,1471,6,3.98,14,59.78,0.53,0.056,0.087,1,0,0,0,0,0,1,0,0,Medium,-32.74
2804,21,DE,Retail,InApp,Web,34626.0,637,8,6.37,18,23.0,0.291,0.224,0.133,2,0,0,0,0,0,1,0,0,Low,-29.83
2805,26,NL,SME,InApp,Android,51290.0,1065,14,6.21,32,76.5,0.566,0.113,0.214,1,0,0,0,0,1,1,0,0,Medium,-43.02
2806,68,FR,Retail,Web,Android,23470.0,1154,10,9.15,12,51.09,0.537,0.397,0.034,1,1,0,0,0,0,0,0,0,Low,-17.69
2807,33,IT,Retail,InApp,iOS,55736.0,1326,14,9.48,13,14.25,0.454,0.182,0.129,1,1,1,0,0,0,1,0,0,High,-50.0
2808,34,DE,Retail,Web,iOS,14945.0,757,11,5.82,24,18.19,0.42,0.201,0.032,1,0,0,0,0,0,1,0,1,Low,4.31
2809,59,NL,Retail,,Web,63098.0,346,11,9.15,18,54.76,0.161,0.034,0.075,1,1,0,0,0,0,1,0,0,Medium,-30.35
2810,27,DE,Retail,InApp,iOS,34394.0,780,12,6.82,16,25.71,0.456,0.327,0.097,1,0,0,0,0,1,1,0,0,Medium,-32.69
2811,44,BE,Retail,InApp,,66499.0,642,9,8.32,15,53.57,0.354,0.381,0.187,0,1,0,0,0,0,1,0,0,Medium,-50.0
2812,32,DE,Retail,Web,iOS,28552.0,916,11,9.18,23,16.86,0.436,0.035,0.061,0,0,0,0,0,0,1,1,0,Low,2.62
2813,28,DE,Retail,InApp,Android,72796.0,359,12,9.74,22,19.98,0.314,0.306,0.087,1,0,0,0,0,1,1,0,0,High,-37.82
2814,68,FR,Enterprise,Web,iOS,26677.0,776,15,6.11,52,321.31,0.147,0.395,0.063,3,0,0,0,0,1,0,0,1,Medium,89.56
2815,28,DE,Retail,InApp,Web,13297.0,1436,9,3.09,17,95.92,0.344,0.16,,0,0,0,0,0,0,0,0,0,Low,5.31
2816,22,DE,SME,InApp,iOS,42690.0,1034,10,7.04,34,28.05,0.345,0.077,0.057,1,0,0,0,0,0,0,0,0,Low,-1.54
2817,53,NL,Retail,Web,Web,,1436,11,7.8,23,72.92,0.745,0.013,0.299,3,0,0,0,0,1,1,0,0,Medium,-50.0
2818,63,IT,Retail,InApp,Android,54653.0,166,13,1.52,14,24.65,0.318,0.589,0.048,1,3,0,0,0,0,0,1,0,Low,40.67
2819,24,BE,Enterprise,InApp,Android,60608.0,983,6,6.57,40,314.22,0.298,0.083,0.013,0,1,0,0,0,0,1,1,0,Medium,100.32
2820,54,DE,Retail,InApp,iOS,54968.0,41,6,,15,22.01,0.437,,0.069,0,1,1,0,0,2,1,1,0,High,5.93
2821,46,NL,SME,Web,iOS,28876.0,310,9,5.42,22,80.69,0.268,,0.106,2,2,0,0,1,1,0,1,0,High,25.06
2822,61,FR,Retail,Web,Web,54263.0,1241,12,4.78,20,69.92,0.41,0.24,0.025,1,0,0,1,0,0,1,0,0,Medium,-0.75
2823,24,ES,Retail,InApp,Android,43485.0,157,8,9.18,19,94.13,0.273,0.223,0.041,1,0,0,0,0,0,0,0,0,Low,3.8
2824,68,NL,Retail,InApp,Android,30644.0,722,6,3.66,17,31.99,0.287,0.527,0.155,1,0,0,0,0,0,0,1,0,Low,36.85
2825,50,NL,Retail,Partner,Web,44870.0,111,10,9.18,28,16.53,0.552,0.216,,2,0,1,0,0,0,0,0,0,Medium,-50.0
2826,61,NL,Retail,InApp,Android,41099.0,452,5,10.47,14,24.27,0.359,0.271,0.178,2,1,0,0,0,0,1,1,0,High,-31.93
2827,36,FR,Retail,InApp,iOS,64656.0,191,6,11.44,19,4.12,0.503,0.26,0.112,1,0,0,0,0,1,0,1,0,Medium,4.19
2828,67,IT,Retail,InApp,Android,33762.0,685,8,8.15,19,72.81,0.364,0.035,0.096,2,1,1,0,0,0,1,0,0,High,-46.8
2829,50,BE,Retail,,Android,33014.0,966,6,11.3,10,35.85,0.328,0.306,0.069,2,0,0,0,0,1,0,1,0,Medium,5.79
2830,24,DE,SME,InApp,Android,30822.0,977,17,6.51,27,52.93,0.232,0.097,0.025,0,0,0,0,0,0,1,0,0,Medium,-1.84
